index_name,series_id,unique_id,ds,y
TOPIX1000,return,TOPIX1000_return,2012-04-25,0.0067963148
TOPIX1000,return,TOPIX1000_return,2012-04-26,0.0007134218
TOPIX1000,return,TOPIX1000_return,2012-04-27,-0.0071642519
TOPIX1000,return,TOPIX1000_return,2012-05-01,-0.0184678075
TOPIX1000,return,TOPIX1000_return,2012-05-02,0.0042972822
TOPIX1000,return,TOPIX1000_return,2012-05-07,-0.0263444328
TOPIX1000,return,TOPIX1000_return,2012-05-08,0.0057132036
TOPIX1000,return,TOPIX1000_return,2012-05-09,-0.0136407711
TOPIX1000,return,TOPIX1000_return,2012-05-10,-0.0006346297
TOPIX1000,return,TOPIX1000_return,2012-05-11,-0.0088301932
TOPIX1000,return,TOPIX1000_return,2012-05-14,-0.0017163722
TOPIX1000,return,TOPIX1000_return,2012-05-15,-0.012217678
TOPIX1000,return,TOPIX1000_return,2012-05-16,-0.011351254
TOPIX1000,return,TOPIX1000_return,2012-05-17,0.0110974477
TOPIX1000,return,TOPIX1000_return,2012-05-18,-0.0292719703
TOPIX1000,return,TOPIX1000_return,2012-05-21,-0.0007704242
TOPIX1000,return,TOPIX1000_return,2012-05-22,0.0114035881
TOPIX1000,return,TOPIX1000_return,2012-05-23,-0.01610015
TOPIX1000,return,TOPIX1000_return,2012-05-24,0.0008765374
TOPIX1000,return,TOPIX1000_return,2012-05-25,-0.0001775682
TOPIX1000,return,TOPIX1000_return,2012-05-28,-0.0012060255
TOPIX1000,return,TOPIX1000_return,2012-05-29,0.0081858096
TOPIX1000,return,TOPIX1000_return,2012-05-30,-0.0048162671
TOPIX1000,return,TOPIX1000_return,2012-05-31,-0.0057516924
TOPIX1000,return,TOPIX1000_return,2012-06-01,-0.0146789281
TOPIX1000,return,TOPIX1000_return,2012-06-04,-0.0189192582
TOPIX1000,return,TOPIX1000_return,2012-06-05,0.0185066126
TOPIX1000,return,TOPIX1000_return,2012-06-06,0.0144299793
TOPIX1000,return,TOPIX1000_return,2012-06-07,0.0173122992
TOPIX1000,return,TOPIX1000_return,2012-06-08,-0.0180709064
TOPIX1000,return,TOPIX1000_return,2012-06-11,0.0175351086
TOPIX1000,return,TOPIX1000_return,2012-06-12,-0.0081834751
TOPIX1000,return,TOPIX1000_return,2012-06-13,0.0030370409
TOPIX1000,return,TOPIX1000_return,2012-06-14,-0.0010093869
TOPIX1000,return,TOPIX1000_return,2012-06-15,0.0014272745
TOPIX1000,return,TOPIX1000_return,2012-06-18,0.016873762
TOPIX1000,return,TOPIX1000_return,2012-06-19,-0.0056675153
TOPIX1000,return,TOPIX1000_return,2012-06-20,0.0173119925
TOPIX1000,return,TOPIX1000_return,2012-06-21,0.0088520174
TOPIX1000,return,TOPIX1000_return,2012-06-22,-0.0042535099
TOPIX1000,return,TOPIX1000_return,2012-06-25,-0.007798732
TOPIX1000,return,TOPIX1000_return,2012-06-26,-0.0086351361
TOPIX1000,return,TOPIX1000_return,2012-06-27,0.0097524139
TOPIX1000,return,TOPIX1000_return,2012-06-28,0.01810025
TOPIX1000,return,TOPIX1000_return,2012-06-29,0.0150510098
TOPIX1000,return,TOPIX1000_return,2012-07-02,-0.0010108086
TOPIX1000,return,TOPIX1000_return,2012-07-03,0.0101529857
TOPIX1000,return,TOPIX1000_return,2012-07-04,0.0020384363
TOPIX1000,return,TOPIX1000_return,2012-07-05,-0.0029397587
TOPIX1000,return,TOPIX1000_return,2012-07-06,-0.0058850473
TOPIX1000,return,TOPIX1000_return,2012-07-09,-0.0104043334
TOPIX1000,return,TOPIX1000_return,2012-07-10,-0.0070969498
TOPIX1000,return,TOPIX1000_return,2012-07-11,-0.0015817587
TOPIX1000,return,TOPIX1000_return,2012-07-12,-0.0130000495
TOPIX1000,return,TOPIX1000_return,2012-07-13,-0.0017155128
TOPIX1000,return,TOPIX1000_return,2012-07-17,-0.0039151428
TOPIX1000,return,TOPIX1000_return,2012-07-18,-0.00368416
TOPIX1000,return,TOPIX1000_return,2012-07-19,0.0089786064
TOPIX1000,return,TOPIX1000_return,2012-07-20,-0.0178952779
TOPIX1000,return,TOPIX1000_return,2012-07-23,-0.0178721498
TOPIX1000,return,TOPIX1000_return,2012-07-24,-0.0041681347
TOPIX1000,return,TOPIX1000_return,2012-07-25,-0.0157469424
TOPIX1000,return,TOPIX1000_return,2012-07-26,0.0118371759
TOPIX1000,return,TOPIX1000_return,2012-07-27,0.016413883
TOPIX1000,return,TOPIX1000_return,2012-07-30,0.0072234352
TOPIX1000,return,TOPIX1000_return,2012-07-31,0.0063829508
TOPIX1000,return,TOPIX1000_return,2012-08-01,-0.0089418235
TOPIX1000,return,TOPIX1000_return,2012-08-02,0.0045302369
TOPIX1000,return,TOPIX1000_return,2012-08-03,-0.0122924172
TOPIX1000,return,TOPIX1000_return,2012-08-06,0.0165179234
TOPIX1000,return,TOPIX1000_return,2012-08-07,0.0110360203
TOPIX1000,return,TOPIX1000_return,2012-08-08,0.0024119917
TOPIX1000,return,TOPIX1000_return,2012-08-09,0.008348231
TOPIX1000,return,TOPIX1000_return,2012-08-10,-0.006866611
TOPIX1000,return,TOPIX1000_return,2012-08-13,0.0001837663
TOPIX1000,return,TOPIX1000_return,2012-08-14,0.0031992136
TOPIX1000,return,TOPIX1000_return,2012-08-15,-0.0029569441
TOPIX1000,return,TOPIX1000_return,2012-08-16,0.0159304001
TOPIX1000,return,TOPIX1000_return,2012-08-17,0.0089139879
TOPIX1000,return,TOPIX1000_return,2012-08-20,-0.0014585267
TOPIX1000,return,TOPIX1000_return,2012-08-21,0.0007062092
TOPIX1000,return,TOPIX1000_return,2012-08-22,-0.003314175
TOPIX1000,return,TOPIX1000_return,2012-08-23,0.002521008
TOPIX1000,return,TOPIX1000_return,2012-08-24,-0.0097350516
TOPIX1000,return,TOPIX1000_return,2012-08-27,-0.0024062473
TOPIX1000,return,TOPIX1000_return,2012-08-28,-0.0120238572
TOPIX1000,return,TOPIX1000_return,2012-08-29,0.0053982833
TOPIX1000,return,TOPIX1000_return,2012-08-30,-0.0083832947
TOPIX1000,return,TOPIX1000_return,2012-08-31,-0.0165511387
TOPIX1000,return,TOPIX1000_return,2012-09-03,-0.00411677
TOPIX1000,return,TOPIX1000_return,2012-09-04,-0.0024877562
TOPIX1000,return,TOPIX1000_return,2012-09-05,-0.0119030507
TOPIX1000,return,TOPIX1000_return,2012-09-06,0.001389287
TOPIX1000,return,TOPIX1000_return,2012-09-07,0.0229138875
TOPIX1000,return,TOPIX1000_return,2012-09-10,0.0028499042
TOPIX1000,return,TOPIX1000_return,2012-09-11,-0.0069863509
TOPIX1000,return,TOPIX1000_return,2012-09-12,0.0131590837
TOPIX1000,return,TOPIX1000_return,2012-09-13,0.003243802
TOPIX1000,return,TOPIX1000_return,2012-09-14,0.0171261936
TOPIX1000,return,TOPIX1000_return,2012-09-18,0.0019462231
TOPIX1000,return,TOPIX1000_return,2012-09-19,0.0085534988
TOPIX1000,return,TOPIX1000_return,2012-09-20,-0.0145097129
TOPIX1000,return,TOPIX1000_return,2012-09-21,0.0034351056
TOPIX1000,return,TOPIX1000_return,2012-09-24,-0.0036652113
TOPIX1000,return,TOPIX1000_return,2012-09-25,0.0051841397
TOPIX1000,return,TOPIX1000_return,2012-09-26,-0.0105442188
TOPIX1000,return,TOPIX1000_return,2012-09-27,0.0042724089
TOPIX1000,return,TOPIX1000_return,2012-09-28,-0.0110489605
TOPIX1000,return,TOPIX1000_return,2012-10-01,-0.0068460348
TOPIX1000,return,TOPIX1000_return,2012-10-02,-0.0013982801
TOPIX1000,return,TOPIX1000_return,2012-10-03,-0.0052049154
TOPIX1000,return,TOPIX1000_return,2012-10-04,0.0111994098
TOPIX1000,return,TOPIX1000_return,2012-10-05,0.0023776103
TOPIX1000,return,TOPIX1000_return,2012-10-09,-0.0129787883
TOPIX1000,return,TOPIX1000_return,2012-10-10,-0.015004797
TOPIX1000,return,TOPIX1000_return,2012-10-11,-0.0040199877
TOPIX1000,return,TOPIX1000_return,2012-10-12,0.0063463869
TOPIX1000,return,TOPIX1000_return,2012-10-15,0.0066343078
TOPIX1000,return,TOPIX1000_return,2012-10-16,0.0131937098
TOPIX1000,return,TOPIX1000_return,2012-10-17,0.0100537705
TOPIX1000,return,TOPIX1000_return,2012-10-18,0.0170674654
TOPIX1000,return,TOPIX1000_return,2012-10-19,0.0026723767
TOPIX1000,return,TOPIX1000_return,2012-10-22,-0.0009364893
TOPIX1000,return,TOPIX1000_return,2012-10-23,-0.0058163679
TOPIX1000,return,TOPIX1000_return,2012-10-24,-0.0083401645
TOPIX1000,return,TOPIX1000_return,2012-10-25,0.0110189306
TOPIX1000,return,TOPIX1000_return,2012-10-26,-0.0138646097
TOPIX1000,return,TOPIX1000_return,2012-10-29,-0.0013082341
TOPIX1000,return,TOPIX1000_return,2012-10-30,-0.0091567684
TOPIX1000,return,TOPIX1000_return,2012-10-31,0.0121201644
TOPIX1000,return,TOPIX1000_return,2012-11-01,0.0012206883
TOPIX1000,return,TOPIX1000_return,2012-11-02,0.0119238126
TOPIX1000,return,TOPIX1000_return,2012-11-05,-0.0055544163
TOPIX1000,return,TOPIX1000_return,2012-11-06,-0.0040346028
TOPIX1000,return,TOPIX1000_return,2012-11-07,0.0011558789
TOPIX1000,return,TOPIX1000_return,2012-11-08,-0.0140097448
TOPIX1000,return,TOPIX1000_return,2012-11-09,-0.0062603425
TOPIX1000,return,TOPIX1000_return,2012-11-12,-0.0112477475
TOPIX1000,return,TOPIX1000_return,2012-11-13,6.27728e-05
TOPIX1000,return,TOPIX1000_return,2012-11-14,-0.0002256544
TOPIX1000,return,TOPIX1000_return,2012-11-15,0.0210615299
TOPIX1000,return,TOPIX1000_return,2012-11-16,0.0189561539
TOPIX1000,return,TOPIX1000_return,2012-11-19,0.014419842
TOPIX1000,return,TOPIX1000_return,2012-11-20,-0.0002138536
TOPIX1000,return,TOPIX1000_return,2012-11-21,0.0065502566
TOPIX1000,return,TOPIX1000_return,2012-11-22,0.0123301529
TOPIX1000,return,TOPIX1000_return,2012-11-26,0.0039315286
TOPIX1000,return,TOPIX1000_return,2012-11-27,0.0024986933
TOPIX1000,return,TOPIX1000_return,2012-11-28,-0.0131106821
TOPIX1000,return,TOPIX1000_return,2012-11-29,0.0105361737
TOPIX1000,return,TOPIX1000_return,2012-11-30,0.0026851177
TOPIX1000,return,TOPIX1000_return,2012-12-03,0.000185375
TOPIX1000,return,TOPIX1000_return,2012-12-04,0.0001972323
TOPIX1000,return,TOPIX1000_return,2012-12-05,-0.0002665014
TOPIX1000,return,TOPIX1000_return,2012-12-06,0.0087742632
TOPIX1000,return,TOPIX1000_return,2012-12-07,0.0018500636
TOPIX1000,return,TOPIX1000_return,2012-12-10,-0.0023052955
TOPIX1000,return,TOPIX1000_return,2012-12-11,-0.0030807337
TOPIX1000,return,TOPIX1000_return,2012-12-12,0.0067686056
TOPIX1000,return,TOPIX1000_return,2012-12-13,0.0101709234
TOPIX1000,return,TOPIX1000_return,2012-12-14,0.002335465
TOPIX1000,return,TOPIX1000_return,2012-12-17,0.0085744622
TOPIX1000,return,TOPIX1000_return,2012-12-18,0.0112718021
TOPIX1000,return,TOPIX1000_return,2012-12-19,0.027815454
TOPIX1000,return,TOPIX1000_return,2012-12-20,-0.0009281028
TOPIX1000,return,TOPIX1000_return,2012-12-21,-0.0071714378
TOPIX1000,return,TOPIX1000_return,2012-12-25,0.0062984531
TOPIX1000,return,TOPIX1000_return,2012-12-26,0.0127455787
TOPIX1000,return,TOPIX1000_return,2012-12-27,0.0076323641
TOPIX1000,return,TOPIX1000_return,2012-12-28,0.006875208
TOPIX1000,return,TOPIX1000_return,2013-01-04,0.0336152505
TOPIX1000,return,TOPIX1000_return,2013-01-07,-0.0087744635
TOPIX1000,return,TOPIX1000_return,2013-01-08,-0.0105975848
TOPIX1000,return,TOPIX1000_return,2013-01-09,0.0081266985
TOPIX1000,return,TOPIX1000_return,2013-01-10,0.0113765594
TOPIX1000,return,TOPIX1000_return,2013-01-11,0.0111059312
TOPIX1000,return,TOPIX1000_return,2013-01-15,0.0083967259
TOPIX1000,return,TOPIX1000_return,2013-01-16,-0.0202776578
TOPIX1000,return,TOPIX1000_return,2013-01-17,0.0029248444
TOPIX1000,return,TOPIX1000_return,2013-01-18,0.0237664423
TOPIX1000,return,TOPIX1000_return,2013-01-21,-0.0073146749
TOPIX1000,return,TOPIX1000_return,2013-01-22,-0.0044194345
TOPIX1000,return,TOPIX1000_return,2013-01-23,-0.0149030323
TOPIX1000,return,TOPIX1000_return,2013-01-24,0.0112037585
TOPIX1000,return,TOPIX1000_return,2013-01-25,0.0218971295
TOPIX1000,return,TOPIX1000_return,2013-01-28,-0.0037291718
TOPIX1000,return,TOPIX1000_return,2013-01-29,0.0078230438
TOPIX1000,return,TOPIX1000_return,2013-01-30,0.0151510685
TOPIX1000,return,TOPIX1000_return,2013-01-31,0.0060590222
TOPIX1000,return,TOPIX1000_return,2013-02-01,0.00257824
TOPIX1000,return,TOPIX1000_return,2013-02-04,0.0140005387
TOPIX1000,return,TOPIX1000_return,2013-02-05,-0.0169017697
TOPIX1000,return,TOPIX1000_return,2013-02-06,0.0314676978
TOPIX1000,return,TOPIX1000_return,2013-02-07,0.0003360616
TOPIX1000,return,TOPIX1000_return,2013-02-08,-0.0123239336
TOPIX1000,return,TOPIX1000_return,2013-02-12,0.0119959761
TOPIX1000,return,TOPIX1000_return,2013-02-13,-0.0116671967
TOPIX1000,return,TOPIX1000_return,2013-02-14,-0.0021532187
TOPIX1000,return,TOPIX1000_return,2013-02-15,-0.0128997741
TOPIX1000,return,TOPIX1000_return,2013-02-18,0.0214578559
TOPIX1000,return,TOPIX1000_return,2013-02-19,0.0007133806
TOPIX1000,return,TOPIX1000_return,2013-02-20,0.0104211583
TOPIX1000,return,TOPIX1000_return,2013-02-21,-0.0113811478
TOPIX1000,return,TOPIX1000_return,2013-02-22,0.0007510141
TOPIX1000,return,TOPIX1000_return,2013-02-25,0.0179779721
TOPIX1000,return,TOPIX1000_return,2013-02-26,-0.0141301663
TOPIX1000,return,TOPIX1000_return,2013-02-27,-0.0137809828
TOPIX1000,return,TOPIX1000_return,2013-02-28,0.0231786532
TOPIX1000,return,TOPIX1000_return,2013-03-01,0.0089132779
TOPIX1000,return,TOPIX1000_return,2013-03-04,0.0079067333
TOPIX1000,return,TOPIX1000_return,2013-03-05,-0.003772016
TOPIX1000,return,TOPIX1000_return,2013-03-06,0.0147704858
TOPIX1000,return,TOPIX1000_return,2013-03-07,0.0010636842
TOPIX1000,return,TOPIX1000_return,2013-03-08,0.0162956461
TOPIX1000,return,TOPIX1000_return,2013-03-11,0.0190995924
TOPIX1000,return,TOPIX1000_return,2013-03-12,-0.0037901392
TOPIX1000,return,TOPIX1000_return,2013-03-13,-0.0045286303
TOPIX1000,return,TOPIX1000_return,2013-03-14,0.0064953592
TOPIX1000,return,TOPIX1000_return,2013-03-15,0.0130547621
TOPIX1000,return,TOPIX1000_return,2013-03-18,-0.0226783181
TOPIX1000,return,TOPIX1000_return,2013-03-19,0.0173021082
TOPIX1000,return,TOPIX1000_return,2013-03-21,0.0115866585
TOPIX1000,return,TOPIX1000_return,2013-03-22,-0.018616743
TOPIX1000,return,TOPIX1000_return,2013-03-25,0.008605136
TOPIX1000,return,TOPIX1000_return,2013-03-26,-0.0027978796
TOPIX1000,return,TOPIX1000_return,2013-03-27,0.0106861066
TOPIX1000,return,TOPIX1000_return,2013-03-28,-0.0093905519
TOPIX1000,return,TOPIX1000_return,2013-03-29,-0.0017039164
TOPIX1000,return,TOPIX1000_return,2013-04-01,-0.0327329123
TOPIX1000,return,TOPIX1000_return,2013-04-02,-0.0093245313
TOPIX1000,return,TOPIX1000_return,2013-04-03,0.0191229656
TOPIX1000,return,TOPIX1000_return,2013-04-04,0.0271745553
TOPIX1000,return,TOPIX1000_return,2013-04-05,0.0276737425
TOPIX1000,return,TOPIX1000_return,2013-04-08,0.0333831196
TOPIX1000,return,TOPIX1000_return,2013-04-09,0.0003822568
TOPIX1000,return,TOPIX1000_return,2013-04-10,0.0175365269
TOPIX1000,return,TOPIX1000_return,2013-04-11,0.0238419457
TOPIX1000,return,TOPIX1000_return,2013-04-12,0.0011705764
TOPIX1000,return,TOPIX1000_return,2013-04-15,-0.0129237209
TOPIX1000,return,TOPIX1000_return,2013-04-16,-0.0132034061
TOPIX1000,return,TOPIX1000_return,2013-04-17,0.0150686621
TOPIX1000,return,TOPIX1000_return,2013-04-18,-0.0117230478
TOPIX1000,return,TOPIX1000_return,2013-04-19,0.0032866672
TOPIX1000,return,TOPIX1000_return,2013-04-22,0.0166334579
TOPIX1000,return,TOPIX1000_return,2013-04-23,-0.0018691247
TOPIX1000,return,TOPIX1000_return,2013-04-24,0.0180844362
TOPIX1000,return,TOPIX1000_return,2013-04-25,0.0072807111
TOPIX1000,return,TOPIX1000_return,2013-04-26,-0.009741973
TOPIX1000,return,TOPIX1000_return,2013-04-30,0.0032331296
TOPIX1000,return,TOPIX1000_return,2013-05-01,-0.0060760185
TOPIX1000,return,TOPIX1000_return,2013-05-02,-0.0045964207
TOPIX1000,return,TOPIX1000_return,2013-05-07,0.030675469
TOPIX1000,return,TOPIX1000_return,2013-05-08,0.0048799624
TOPIX1000,return,TOPIX1000_return,2013-05-09,-0.0105081446
TOPIX1000,return,TOPIX1000_return,2013-05-10,0.0248653588
TOPIX1000,return,TOPIX1000_return,2013-05-13,0.0181262411
TOPIX1000,return,TOPIX1000_return,2013-05-14,-0.0011921604
TOPIX1000,return,TOPIX1000_return,2013-05-15,0.0188727956
TOPIX1000,return,TOPIX1000_return,2013-05-16,-0.0057933655
TOPIX1000,return,TOPIX1000_return,2013-05-17,0.0059563858
TOPIX1000,return,TOPIX1000_return,2013-05-20,0.01291399
TOPIX1000,return,TOPIX1000_return,2013-05-21,0.000860294
TOPIX1000,return,TOPIX1000_return,2013-05-22,0.0046992972
TOPIX1000,return,TOPIX1000_return,2013-05-23,-0.0688634117
TOPIX1000,return,TOPIX1000_return,2013-05-24,0.0048877479
TOPIX1000,return,TOPIX1000_return,2013-05-27,-0.033665595
TOPIX1000,return,TOPIX1000_return,2013-05-28,0.0125641791
TOPIX1000,return,TOPIX1000_return,2013-05-29,0.0087930275
TOPIX1000,return,TOPIX1000_return,2013-05-30,-0.0377963827
TOPIX1000,return,TOPIX1000_return,2013-05-31,0.0009233951
TOPIX1000,return,TOPIX1000_return,2013-06-03,-0.0343569711
TOPIX1000,return,TOPIX1000_return,2013-06-04,0.0263947216
TOPIX1000,return,TOPIX1000_return,2013-06-05,-0.032007636
TOPIX1000,return,TOPIX1000_return,2013-06-06,-0.0169439423
TOPIX1000,return,TOPIX1000_return,2013-06-07,-0.0116605657
TOPIX1000,return,TOPIX1000_return,2013-06-10,0.0518780649
TOPIX1000,return,TOPIX1000_return,2013-06-11,-0.0098413643
TOPIX1000,return,TOPIX1000_return,2013-06-12,-0.004376893
TOPIX1000,return,TOPIX1000_return,2013-06-13,-0.0482260051
TOPIX1000,return,TOPIX1000_return,2013-06-14,0.0120395554
TOPIX1000,return,TOPIX1000_return,2013-06-17,0.0267227527
TOPIX1000,return,TOPIX1000_return,2013-06-18,0.0014514507
TOPIX1000,return,TOPIX1000_return,2013-06-19,0.0188086548
TOPIX1000,return,TOPIX1000_return,2013-06-20,-0.0135874327
TOPIX1000,return,TOPIX1000_return,2013-06-21,0.0071781515
TOPIX1000,return,TOPIX1000_return,2013-06-24,-0.009160952
TOPIX1000,return,TOPIX1000_return,2013-06-25,-0.0099354619
TOPIX1000,return,TOPIX1000_return,2013-06-26,-0.0074971193
TOPIX1000,return,TOPIX1000_return,2013-06-27,0.0278007571
TOPIX1000,return,TOPIX1000_return,2013-06-28,0.0318943089
TOPIX1000,return,TOPIX1000_return,2013-07-01,0.0146938695
TOPIX1000,return,TOPIX1000_return,2013-07-02,0.0184256311
TOPIX1000,return,TOPIX1000_return,2013-07-03,0.0015935378
TOPIX1000,return,TOPIX1000_return,2013-07-04,-0.0028240846
TOPIX1000,return,TOPIX1000_return,2013-07-05,0.015297674
TOPIX1000,return,TOPIX1000_return,2013-07-08,-0.0136010486
TOPIX1000,return,TOPIX1000_return,2013-07-09,0.0209537022
TOPIX1000,return,TOPIX1000_return,2013-07-10,-0.0014558432
TOPIX1000,return,TOPIX1000_return,2013-07-11,-0.0003962676
TOPIX1000,return,TOPIX1000_return,2013-07-12,0.0061632821
TOPIX1000,return,TOPIX1000_return,2013-07-16,0.0072629145
TOPIX1000,return,TOPIX1000_return,2013-07-17,0.0022878166
TOPIX1000,return,TOPIX1000_return,2013-07-18,0.0072898846
TOPIX1000,return,TOPIX1000_return,2013-07-19,-0.0080777216
TOPIX1000,return,TOPIX1000_return,2013-07-22,0.0036922125
TOPIX1000,return,TOPIX1000_return,2013-07-23,0.0051398026
TOPIX1000,return,TOPIX1000_return,2013-07-24,-0.0023887444
TOPIX1000,return,TOPIX1000_return,2013-07-25,-0.0145279537
TOPIX1000,return,TOPIX1000_return,2013-07-26,-0.0296400703
TOPIX1000,return,TOPIX1000_return,2013-07-29,-0.0330266785
TOPIX1000,return,TOPIX1000_return,2013-07-30,0.0177149039
TOPIX1000,return,TOPIX1000_return,2013-07-31,-0.0145818419
TOPIX1000,return,TOPIX1000_return,2013-08-01,0.0284028205
TOPIX1000,return,TOPIX1000_return,2013-08-02,0.0283555639
TOPIX1000,return,TOPIX1000_return,2013-08-05,-0.0098258079
TOPIX1000,return,TOPIX1000_return,2013-08-06,0.0076309043
TOPIX1000,return,TOPIX1000_return,2013-08-07,-0.0324931201
TOPIX1000,return,TOPIX1000_return,2013-08-08,-0.0135901036
TOPIX1000,return,TOPIX1000_return,2013-08-09,0.0012076471
TOPIX1000,return,TOPIX1000_return,2013-08-12,-0.0053882667
TOPIX1000,return,TOPIX1000_return,2013-08-13,0.0199613371
TOPIX1000,return,TOPIX1000_return,2013-08-14,0.0122983874
TOPIX1000,return,TOPIX1000_return,2013-08-15,-0.016839151
TOPIX1000,return,TOPIX1000_return,2013-08-16,-0.0081293876
TOPIX1000,return,TOPIX1000_return,2013-08-19,0.0056699539
TOPIX1000,return,TOPIX1000_return,2013-08-20,-0.0209966405
TOPIX1000,return,TOPIX1000_return,2013-08-21,-0.003090109
TOPIX1000,return,TOPIX1000_return,2013-08-22,-0.0020079204
TOPIX1000,return,TOPIX1000_return,2013-08-23,0.0200318592
TOPIX1000,return,TOPIX1000_return,2013-08-26,-0.0015654353
TOPIX1000,return,TOPIX1000_return,2013-08-27,-0.0052994673
TOPIX1000,return,TOPIX1000_return,2013-08-28,-0.0173307917
TOPIX1000,return,TOPIX1000_return,2013-08-29,0.0022858405
TOPIX1000,return,TOPIX1000_return,2013-08-30,-0.0093384012
TOPIX1000,return,TOPIX1000_return,2013-09-02,0.0107024887
TOPIX1000,return,TOPIX1000_return,2013-09-03,0.0283311534
TOPIX1000,return,TOPIX1000_return,2013-09-04,0.0061162015
TOPIX1000,return,TOPIX1000_return,2013-09-05,0.0014522634
TOPIX1000,return,TOPIX1000_return,2013-09-06,-0.0086696285
TOPIX1000,return,TOPIX1000_return,2013-09-09,0.02170793
TOPIX1000,return,TOPIX1000_return,2013-09-10,0.0146138275
TOPIX1000,return,TOPIX1000_return,2013-09-11,-0.0008480632
TOPIX1000,return,TOPIX1000_return,2013-09-12,-0.004281851
TOPIX1000,return,TOPIX1000_return,2013-09-13,0.0005281026
TOPIX1000,return,TOPIX1000_return,2013-09-17,-0.0033931534
TOPIX1000,return,TOPIX1000_return,2013-09-18,0.009911402
TOPIX1000,return,TOPIX1000_return,2013-09-19,0.0187968249
TOPIX1000,return,TOPIX1000_return,2013-09-20,0.0028311851
TOPIX1000,return,TOPIX1000_return,2013-09-24,-0.0036224647
TOPIX1000,return,TOPIX1000_return,2013-09-25,-0.0028185901
TOPIX1000,return,TOPIX1000_return,2013-09-26,0.0143323468
TOPIX1000,return,TOPIX1000_return,2013-09-27,-0.0025465845
TOPIX1000,return,TOPIX1000_return,2013-09-30,-0.0195347562
TOPIX1000,return,TOPIX1000_return,2013-10-01,-0.0005132765
TOPIX1000,return,TOPIX1000_return,2013-10-02,-0.0153639219
TOPIX1000,return,TOPIX1000_return,2013-10-03,-0.000899545
TOPIX1000,return,TOPIX1000_return,2013-10-04,-0.0085804984
TOPIX1000,return,TOPIX1000_return,2013-10-07,-0.0138905552
TOPIX1000,return,TOPIX1000_return,2013-10-08,0.0021361404
TOPIX1000,return,TOPIX1000_return,2013-10-09,0.0145272291
TOPIX1000,return,TOPIX1000_return,2013-10-10,0.0096374149
TOPIX1000,return,TOPIX1000_return,2013-10-11,0.0163315463
TOPIX1000,return,TOPIX1000_return,2013-10-15,0.0002595071
TOPIX1000,return,TOPIX1000_return,2013-10-16,-0.0004596935
TOPIX1000,return,TOPIX1000_return,2013-10-17,0.0078876134
TOPIX1000,return,TOPIX1000_return,2013-10-18,-0.0007362144
TOPIX1000,return,TOPIX1000_return,2013-10-21,0.0056141609
TOPIX1000,return,TOPIX1000_return,2013-10-22,0.0016484483
TOPIX1000,return,TOPIX1000_return,2013-10-23,-0.015367511
TOPIX1000,return,TOPIX1000_return,2013-10-24,0.0060243953
TOPIX1000,return,TOPIX1000_return,2013-10-25,-0.021125628
TOPIX1000,return,TOPIX1000_return,2013-10-28,0.0172365463
TOPIX1000,return,TOPIX1000_return,2013-10-29,-0.004063745
TOPIX1000,return,TOPIX1000_return,2013-10-30,0.0094414882
TOPIX1000,return,TOPIX1000_return,2013-10-31,-0.0086007332
TOPIX1000,return,TOPIX1000_return,2013-11-01,-0.0092704891
TOPIX1000,return,TOPIX1000_return,2013-11-05,-0.0003980204
TOPIX1000,return,TOPIX1000_return,2013-11-06,0.0080988091
TOPIX1000,return,TOPIX1000_return,2013-11-07,-0.0062823441
TOPIX1000,return,TOPIX1000_return,2013-11-08,-0.0071170908
TOPIX1000,return,TOPIX1000_return,2013-11-11,0.0081122726
TOPIX1000,return,TOPIX1000_return,2013-11-12,0.0168057033
TOPIX1000,return,TOPIX1000_return,2013-11-13,-0.0010241768
TOPIX1000,return,TOPIX1000_return,2013-11-14,0.012037914
TOPIX1000,return,TOPIX1000_return,2013-11-15,0.0170260662
TOPIX1000,return,TOPIX1000_return,2013-11-18,0.0021427856
TOPIX1000,return,TOPIX1000_return,2013-11-19,-0.0039689069
TOPIX1000,return,TOPIX1000_return,2013-11-20,-0.0028934825
TOPIX1000,return,TOPIX1000_return,2013-11-21,0.0105632976
TOPIX1000,return,TOPIX1000_return,2013-11-22,0.0019523178
TOPIX1000,return,TOPIX1000_return,2013-11-25,0.008953065
TOPIX1000,return,TOPIX1000_return,2013-11-26,-0.0054129935
TOPIX1000,return,TOPIX1000_return,2013-11-27,-0.0047337915
TOPIX1000,return,TOPIX1000_return,2013-11-28,0.0114281239
TOPIX1000,return,TOPIX1000_return,2013-11-29,-0.0019359653
TOPIX1000,return,TOPIX1000_return,2013-12-02,0.00011991
TOPIX1000,return,TOPIX1000_return,2013-12-03,0.0029338458
TOPIX1000,return,TOPIX1000_return,2013-12-04,-0.017298779
TOPIX1000,return,TOPIX1000_return,2013-12-05,-0.0092239492
TOPIX1000,return,TOPIX1000_return,2013-12-06,0.0056407409
TOPIX1000,return,TOPIX1000_return,2013-12-09,0.0159798342
TOPIX1000,return,TOPIX1000_return,2013-12-10,0.0008199318
TOPIX1000,return,TOPIX1000_return,2013-12-11,-0.0046827573
TOPIX1000,return,TOPIX1000_return,2013-12-12,-0.0066777371
TOPIX1000,return,TOPIX1000_return,2013-12-13,-0.0026790498
TOPIX1000,return,TOPIX1000_return,2013-12-16,-0.0128797994
TOPIX1000,return,TOPIX1000_return,2013-12-17,0.0076922697
